row_id,player_id,age,position,team,opponent,minutes_played,points,rebounds,assists,steals,blocks,turnovers,fg_pct,three_pct,ft_pct,plus_minus,efficiency,game_location,rest_days,target
243,1358,28,PF,TOR,NOP,17.1,7,1,0,1,1,1,44.0,38.2,78.7,2,9,Away,1,0
244,1197,26,C,NYK,PHI,26.6,15,10,2,0,0,1,40.4,24.0,85.3,-1,26,Home,3,1
245,1455,26,C,PHI,MIL,23.2,3,7,0,0,1,2,53.7,22.3,57.2,-6,9,Home,0,0
246,1410,27,SF,LAL,MIA,22.7,13,4,2,0,0,1,53.0,55.7,82.0,-1,18,Home,1,0
247,1136,23,PF,TOR,PHX,31.0,15,10,2,2,2,2,42.9,29.7,83.5,-1,29,Home,2,1
248,1317,28,C,LAL,NOP,9.3,6,2,2,0,0,1,45.8,27.7,69.7,14,9,Away,2,0
249,1164,23,SF,ATL,ORL,15.9,8,0,1,1,1,1,46.7,36.2,72.2,1,10,Home,3,0
250,1224,30,C,HOU,DEN,33.6,11,11,3,1,2,2,47.3,19.1,84.7,-9,26,Home,2,0
251,1306,25,PF,ORL,WAS,17.3,9,6,5,1,0,0,41.5,26.3,73.3,13,21,Home,2,1
252,1233,29,SF,SAS,OKC,26.5,11,6,2,0,0,1,56.6,39.7,85.8,-6,18,Away,2,0
253,1171,22,SG,UTA,WAS,39.0,27,5,4,2,1,3,44.0,26.0,68.7,-4,36,Away,1,1
254,1151,29,SF,DET,MEM,27.5,13,5,3,2,0,2,49.9,31.4,69.2,1,21,Home,2,1
255,1462,31,C,MIN,DEN,14.6,11,3,3,0,1,0,45.3,21.8,85.5,-20,18,Away,1,0
256,1314,22,PF,TOR,ORL,30.8,16,7,3,1,1,5,43.0,28.4,74.1,-3,23,Home,1,0
257,1373,26,SF,CHI,PHX,30.2,19,8,5,2,1,1,45.1,33.4,83.6,-12,34,Away,0,1
258,1159,28,C,GSW,DEN,25.7,10,7,2,0,1,1,42.6,35.8,64.7,7,19,Home,3,0
259,1095,28,SF,MEM,NYK,28.3,12,10,1,1,0,1,37.6,42.1,82.7,14,23,Home,4,0
260,1471,25,SF,SAS,LAC,41.9,24,7,2,2,0,2,45.7,36.2,74.1,-18,33,Away,0,1
261,1232,25,PF,GSW,UTA,35.4,24,10,1,0,1,2,49.5,31.6,74.6,16,34,Home,2,1
262,1179,27,PF,MIA,CHI,14.2,2,3,3,0,0,1,50.8,22.6,64.7,1,7,Home,4,0
263,1112,28,PG,CHA,HOU,26.8,15,5,6,2,0,3,46.4,26.9,86.0,-4,25,Home,2,1
264,1317,24,SF,CHA,DEN,34.2,17,5,3,1,0,2,44.4,37.7,70.9,7,24,Away,2,0
265,1496,24,SF,DEN,GSW,26.9,11,6,1,1,0,1,49.2,44.7,71.7,-3,18,Away,0,0
266,1441,30,SG,WAS,LAL,23.1,15,2,5,2,0,1,41.4,38.2,80.7,2,23,Home,1,1
267,1051,27,SF,CLE,DAL,24.8,13,4,2,1,0,1,55.3,36.7,81.8,14,19,Home,1,0
268,1267,19,SG,PHI,GSW,42.5,25,5,2,1,0,3,46.8,51.1,89.2,-12,30,Home,5,0
269,1294,30,PG,HOU,ATL,31.4,23,2,7,2,1,4,52.5,42.9,82.8,-4,31,Away,2,1
270,1385,25,SG,TOR,HOU,25.9,16,4,2,0,0,2,50.3,27.9,75.1,4,20,Home,3,0
271,1386,27,PG,POR,DEN,30.9,18,4,7,2,0,4,45.8,29.4,63.4,0,27,Home,1,1
272,1112,28,SF,LAC,CLE,24.2,13,3,1,1,0,4,48.0,32.5,65.4,-2,14,Home,2,0
273,1100,22,C,NOP,MIL,20.7,11,5,2,1,1,2,41.6,22.1,74.4,-1,18,Away,2,0
274,1112,26,PF,HOU,CHA,18.5,15,7,4,0,1,0,49.2,28.5,77.5,8,27,Home,1,1
275,1439,31,SG,BOS,DAL,24.6,13,6,4,1,0,3,42.3,36.9,81.8,10,21,Away,3,0
276,1080,30,PG,BKN,WAS,37.1,20,8,7,1,0,2,42.3,29.0,94.4,-5,34,Home,1,1
277,1186,26,PG,MEM,MIA,25.0,13,3,7,1,1,2,53.8,37.7,76.8,7,23,Home,0,0
278,1112,29,SF,PHX,GSW,38.3,18,8,4,0,1,1,43.4,37.3,61.7,6,30,Home,1,1
279,1001,29,PG,LAC,MIN,30.3,19,8,7,1,0,1,53.5,53.9,78.3,5,34,Away,0,1
280,1129,29,SF,POR,GSW,29.7,16,4,4,0,0,2,42.0,34.7,72.2,-4,22,Home,0,1
281,1219,23,SG,GSW,CHI,24.7,14,4,4,1,1,1,52.8,33.7,94.6,9,23,Home,1,1
282,1053,32,C,CHI,NYK,20.7,12,8,1,2,0,1,43.2,43.0,81.4,2,22,Home,1,1
283,1342,25,SG,PHX,DAL,22.3,18,3,1,1,0,1,47.1,26.4,70.2,-11,22,Away,2,0
284,1484,27,SG,WAS,UTA,24.5,12,3,4,1,0,2,48.5,54.3,67.0,-8,18,Home,2,0
285,1223,25,C,HOU,POR,31.9,15,7,2,1,1,2,51.2,32.3,68.3,7,24,Home,1,1
286,1224,27,SG,PHI,NOP,13.7,6,2,1,1,0,1,47.2,44.9,78.9,2,9,Home,1,0
287,1384,24,PG,TOR,GSW,34.3,23,2,10,1,0,4,39.4,35.4,76.7,9,32,Away,1,1
288,1402,26,SF,LAL,NYK,19.6,14,4,2,0,1,0,37.1,26.3,77.7,-12,21,Away,1,1
289,1125,27,SF,TOR,HOU,32.3,23,7,2,1,1,3,46.6,27.4,69.3,-11,31,Away,0,0
290,1129,30,PF,UTA,BKN,31.0,14,9,2,1,2,3,59.1,36.2,71.8,-4,25,Away,2,0
291,1052,30,SG,POR,HOU,34.8,20,9,2,2,0,3,44.2,50.5,67.2,-4,30,Away,1,1
292,1171,30,SF,NYK,CLE,15.8,11,2,1,0,1,0,55.6,28.0,81.8,-7,15,Home,1,0
293,1217,29,SG,MEM,CLE,25.1,12,7,4,0,0,2,53.3,38.3,80.8,12,21,Away,1,0
294,1159,32,PG,LAC,MIA,18.9,9,0,6,1,0,2,51.1,27.4,77.7,7,14,Away,1,0
295,1197,26,C,SAC,BKN,33.5,21,13,2,2,1,2,41.5,38.5,85.5,-1,37,Away,3,1
296,1415,26,PF,BKN,PHI,16.4,5,5,0,1,0,0,50.8,35.3,82.2,8,11,Away,1,0
297,1246,26,SG,DET,SAC,26.3,17,3,4,0,1,2,50.1,25.4,70.2,3,23,Away,3,1
298,1323,26,SF,DEN,IND,19.5,12,1,4,1,1,2,47.1,37.6,78.7,7,17,Away,1,0
299,1438,22,PG,MEM,DEN,25.0,14,6,4,1,0,2,48.6,41.1,67.5,-5,23,Home,3,0
300,1202,27,C,PHI,TOR,29.7,13,6,0,1,1,2,44.9,37.9,73.7,22,19,Home,4,1
301,1183,28,PG,ATL,WAS,36.5,24,5,7,1,0,5,50.6,41.0,84.7,4,32,Away,0,1
302,1122,26,PG,BOS,WAS,24.8,14,2,6,0,0,3,53.1,16.5,75.1,4,19,Away,0,0
303,1400,21,SF,DET,PHX,23.2,13,3,2,0,2,2,34.9,20.8,76.2,-12,18,Away,1,0
304,1254,27,SF,OKC,PHX,34.7,21,4,2,1,0,1,47.5,39.3,80.5,1,27,Away,1,0
305,1293,22,SF,MIL,DEN,22.5,18,3,0,2,0,2,38.1,22.7,81.8,4,21,Home,1,0
306,1279,28,PG,DET,PHX,25.0,13,5,6,0,0,2,42.4,60.0,78.5,-11,22,Away,2,0
307,1324,27,SG,ATL,WAS,17.5,11,1,1,1,0,1,49.0,38.5,87.8,-7,13,Home,4,0
308,1371,27,SF,DEN,MIL,32.1,17,3,3,1,0,1,48.9,39.9,81.6,5,23,Home,1,0
309,1097,23,SG,CHI,BKN,27.9,20,5,1,1,1,0,43.9,33.1,70.6,5,28,Home,2,1
310,1197,31,C,WAS,DEN,28.1,14,10,0,0,2,3,60.3,31.2,95.0,7,23,Home,2,0
311,1469,27,PG,HOU,DEN,30.9,21,6,9,1,1,2,48.2,55.6,71.6,-1,36,Away,1,1
312,1394,24,SF,TOR,LAC,24.7,12,5,3,1,0,2,43.4,34.2,87.2,-5,19,Home,2,0
313,1239,28,PF,CLE,ATL,30.9,12,8,1,1,1,1,49.6,37.0,79.3,6,22,Away,2,0
314,1143,27,SG,MIL,GSW,35.1,23,5,3,2,0,3,37.0,42.5,95.0,7,30,Away,2,1
315,1096,32,PF,MIN,CHI,33.1,16,8,1,1,1,4,49.9,26.1,71.6,-2,23,Home,1,0
316,1200,25,C,PHI,CHI,30.3,12,8,1,1,0,2,46.7,30.8,79.4,0,20,Home,1,0
317,1123,23,PG,MIN,MIL,29.9,21,5,6,1,0,1,54.7,40.3,87.9,9,32,Home,2,1
318,1186,27,C,CHI,PHI,33.9,19,13,0,1,1,2,42.0,39.3,87.3,-5,32,Away,1,1
319,1325,30,SF,SAS,LAL,39.1,20,10,3,3,0,4,52.2,32.9,76.1,-6,32,Home,2,1
320,1463,34,SG,POR,CLE,28.1,16,3,3,1,1,2,46.9,25.2,84.3,0,22,Away,1,0
321,1348,37,SF,CHI,MEM,37.5,18,7,3,1,1,1,51.9,45.9,74.0,7,29,Away,1,1
322,1258,22,SG,TOR,IND,25.9,15,6,0,1,2,2,53.2,38.0,75.8,-14,22,Away,1,0
323,1147,26,PF,NOP,OKC,33.3,15,10,0,1,1,3,50.1,38.3,70.7,-1,24,Away,0,1
324,1251,23,PF,SAS,ORL,27.8,14,7,3,1,0,2,53.4,37.5,67.3,2,23,Home,1,0
325,1442,26,C,LAC,PHI,33.9,13,9,4,1,1,3,50.5,43.2,71.1,7,25,Home,3,1
326,1419,34,C,ORL,ATL,26.0,15,5,0,0,2,1,44.6,32.5,77.3,3,21,Home,0,1
327,1402,24,PF,DAL,CHI,24.5,13,7,2,0,0,3,58.0,40.8,82.4,-1,19,Home,0,0
328,1345,26,SF,SAC,MIN,26.7,16,4,3,1,1,1,34.8,39.5,71.0,-1,24,Home,2,0
329,1450,25,SG,LAL,MEM,16.4,12,3,2,0,0,2,39.9,37.2,83.8,9,15,Home,1,0
330,1146,23,SF,SAS,DAL,25.3,14,7,2,1,2,2,45.0,49.2,92.1,11,24,Away,1,0
331,1147,32,PG,SAC,WAS,27.4,13,1,4,1,0,2,42.3,46.7,87.4,-5,17,Home,1,0
332,1351,22,PF,SAS,POR,15.7,5,4,0,0,0,0,47.3,28.1,84.7,-10,9,Away,1,0
333,1198,26,SF,DEN,MIA,32.7,21,6,2,2,0,1,47.3,37.9,79.3,4,30,Away,1,1
334,1307,27,PG,BKN,GSW,16.8,10,1,1,1,1,2,42.7,38.4,67.4,-1,12,Away,2,0
335,1488,26,PG,SAS,MEM,30.8,19,4,6,0,1,3,49.4,37.5,86.6,-4,27,Away,0,1
336,1416,25,SG,CHA,TOR,20.0,10,3,2,0,0,1,40.1,40.5,87.8,-4,14,Home,4,0
337,1423,32,SF,GSW,MIL,18.9,9,5,2,1,1,1,50.2,38.5,58.0,3,17,Home,0,0
338,1127,20,SF,CHA,GSW,19.8,6,3,2,1,1,1,43.8,26.2,69.3,-10,12,Away,2,0
339,1038,28,SF,MIN,TOR,36.5,20,9,3,1,0,3,45.9,33.6,72.7,24,30,Away,2,1
340,1337,28,SF,PHI,DAL,24.4,14,5,2,1,1,1,40.2,34.2,66.6,-3,22,Home,1,0
341,1359,27,PF,IND,DAL,23.0,10,5,2,1,1,2,61.1,28.7,68.6,8,17,Away,0,0
342,1128,24,SG,NYK,MIL,26.8,11,3,3,0,0,3,43.1,29.5,91.2,-3,14,Home,3,0
343,1266,30,PG,NYK,HOU,36.8,18,7,10,1,0,2,56.9,35.0,84.1,-2,34,Away,2,1
344,1475,30,SF,MEM,TOR,32.6,18,6,5,0,2,3,40.7,34.0,78.8,9,28,Away,1,1
345,1440,24,SF,LAC,CLE,25.8,16,7,4,1,0,1,44.2,35.5,78.3,-8,27,Home,0,1
346,1472,23,PG,IND,MEM,16.6,11,2,3,0,0,0,48.7,33.9,93.2,-5,16,Home,4,0
347,1433,22,SG,DEN,MIA,22.3,11,5,3,1,0,3,48.3,37.0,74.9,-12,17,Home,1,0
348,1150,27,PG,ORL,OKC,38.4,19,3,12,2,0,4,43.6,23.6,71.3,1,32,Home,1,1
349,1414,27,SF,ORL,DEN,38.5,21,6,3,1,1,3,46.6,32.9,86.9,7,29,Home,3,1
350,1477,25,SG,SAS,PHX,27.1,11,1,0,1,1,2,54.0,46.7,70.0,5,12,Home,1,0
351,1297,33,SF,DET,TOR,19.3,8,2,3,1,0,3,38.4,35.6,60.4,1,11,Home,1,0
352,1098,25,PF,NYK,CHA,34.4,15,8,6,1,1,2,53.1,30.8,77.3,-12,29,Away,2,1
353,1262,27,SG,DET,ATL,38.1,21,5,3,1,0,3,49.0,36.8,67.5,1,27,Home,3,1
354,1251,26,C,MIL,CLE,14.6,9,2,1,1,2,1,51.2,44.3,82.1,-8,14,Away,0,0
355,1143,33,SF,SAS,SAC,22.1,13,4,2,1,0,1,36.9,44.9,79.4,-4,19,Home,3,0
356,1345,20,SF,POR,ATL,27.7,14,5,1,1,1,2,51.6,36.9,78.4,12,20,Home,4,0
357,1111,26,PF,ATL,ORL,16.6,8,3,3,1,0,1,37.3,29.4,76.2,-3,14,Away,1,0
358,1499,28,PF,PHI,CHI,27.5,20,6,3,0,0,2,44.6,28.1,76.4,-4,27,Away,1,1
359,1059,26,SF,CLE,NYK,26.6,11,6,5,0,1,2,43.4,40.7,76.4,7,21,Away,3,1
360,1368,22,SF,DAL,CHI,14.9,6,1,0,0,0,1,46.4,39.5,82.9,-12,6,Away,1,0
361,1001,27,PG,DET,PHI,17.4,12,4,1,1,1,1,45.5,36.8,69.4,-14,18,Home,1,0
362,1384,21,PG,GSW,CHI,26.6,17,1,8,0,0,3,45.0,47.1,89.6,7,23,Home,2,0
363,1303,29,SG,CHA,MIN,26.0,10,1,3,2,1,2,46.5,35.0,77.7,-10,15,Home,2,0
364,1253,25,SG,MIA,UTA,27.3,13,3,3,1,1,1,52.5,31.2,88.3,-17,20,Home,2,0
365,1139,25,SG,IND,LAC,34.2,22,1,3,2,0,4,63.2,37.6,85.6,-16,24,Home,2,0
366,1452,30,PG,DET,DAL,14.8,13,0,5,0,0,2,35.7,25.3,74.5,4,16,Away,1,0
367,1036,23,PF,BKN,MIA,18.3,8,4,1,1,0,2,42.3,36.0,84.1,-1,12,Home,2,0
368,1159,22,C,SAC,NOP,17.5,9,4,2,1,0,2,48.5,22.7,68.5,9,14,Home,0,0
369,1008,24,C,SAS,PHI,24.6,13,6,2,0,0,3,45.6,31.6,71.3,4,18,Away,1,0
370,1232,33,SF,SAS,OKC,26.7,11,8,5,1,1,1,45.8,47.8,62.5,1,25,Away,1,0
371,1098,23,PF,DET,LAL,23.8,10,5,0,0,1,2,46.4,31.9,88.9,5,14,Away,1,0
372,1146,28,C,UTA,IND,11.2,7,3,1,0,0,0,50.1,33.4,85.7,-12,11,Home,1,0
373,1303,29,SG,MIL,NYK,26.2,14,0,3,1,1,2,56.1,32.8,68.8,9,17,Away,1,0
374,1207,23,SG,LAL,LAC,15.0,13,3,0,1,0,1,55.8,43.4,77.2,-6,16,Away,2,0
375,1130,23,C,CHI,TOR,30.2,13,10,0,0,1,3,43.1,31.6,79.8,-10,21,Away,1,0
376,1403,27,SF,SAC,CLE,35.4,21,9,2,1,1,1,41.2,33.1,80.5,11,33,Away,1,1
377,1151,27,SF,OKC,ATL,32.3,16,6,0,1,0,1,39.7,23.2,70.8,12,22,Away,1,0
378,1053,31,PG,ATL,DAL,35.4,14,3,10,2,1,2,38.6,39.3,84.4,0,28,Home,3,1
379,1119,24,PG,ATL,LAL,33.0,23,6,8,1,0,3,36.2,34.9,91.4,-5,35,Home,2,1
380,1160,25,C,BKN,LAL,31.4,16,11,0,2,1,1,57.1,40.7,88.6,1,29,Away,0,0
381,1407,36,SF,DET,LAL,28.0,14,7,3,1,1,1,52.1,21.7,80.6,1,25,Away,4,1
382,1115,21,SG,PHI,NYK,34.7,20,5,5,1,1,2,43.8,43.6,80.3,5,30,Away,0,1
383,1074,20,PG,CLE,CHA,23.3,12,0,6,1,0,4,45.9,39.1,66.3,-8,15,Away,2,0
384,1112,22,SF,DET,CHI,35.9,18,5,4,0,0,3,41.9,33.5,69.8,10,24,Away,1,1
385,1455,30,SF,CHA,LAL,24.7,15,4,2,1,2,1,39.8,47.4,74.4,-3,23,Away,0,0
386,1419,25,PG,NYK,DET,31.3,17,3,5,2,1,2,51.4,44.6,91.6,0,26,Home,1,0
387,1421,25,C,NOP,MIL,31.0,16,10,0,0,3,3,50.7,24.3,76.5,-2,26,Away,2,0
388,1103,23,PG,CHI,BKN,26.5,12,3,6,0,0,1,41.3,30.9,67.9,-14,20,Away,1,0
389,1339,29,SG,CHI,TOR,38.9,25,8,3,1,0,0,57.0,43.3,69.9,-5,37,Away,1,1
390,1253,22,PF,TOR,NYK,18.0,10,5,2,0,1,1,55.8,40.3,86.9,-4,17,Away,2,0
391,1226,25,SG,LAL,NOP,37.6,29,7,3,1,2,2,40.4,33.0,76.2,-2,40,Home,0,1
392,1111,24,C,GSW,SAC,16.5,12,2,2,0,1,0,40.2,37.3,66.1,0,17,Away,3,0
393,1472,19,PF,PHI,TOR,34.6,19,7,1,1,0,1,49.8,44.4,74.3,-4,27,Home,0,1
394,1098,25,PF,MIA,MEM,31.9,17,8,4,1,0,0,61.0,37.1,73.2,10,30,Away,1,1
395,1152,26,PG,PHI,PHX,35.8,18,6,6,1,0,3,41.3,42.8,73.6,4,28,Away,2,0
396,1348,24,PG,CLE,ATL,25.3,16,1,6,1,0,2,51.2,49.6,91.6,-2,22,Away,3,0
397,1401,26,SG,NYK,DET,35.4,17,2,3,0,0,3,44.2,37.1,94.2,6,19,Away,2,0
398,1383,26,SF,PHI,CLE,34.2,22,6,2,1,0,2,51.1,40.2,70.3,-2,29,Home,1,0
399,1365,26,PF,LAL,NOP,19.7,10,5,1,0,0,2,35.0,31.2,69.3,7,14,Away,5,0
400,1337,23,C,MIN,ATL,20.4,11,6,0,1,0,2,43.5,28.8,59.1,-6,16,Home,1,0
401,1193,23,PF,UTA,ORL,22.2,11,4,2,0,0,2,49.2,35.1,78.2,8,15,Home,1,0
402,1309,27,C,TOR,DAL,17.0,9,7,1,0,0,1,50.4,22.0,89.1,-3,16,Away,3,0
403,1162,22,PF,DET,HOU,20.2,5,1,0,1,1,2,35.4,40.8,80.7,13,6,Home,0,0
404,1207,26,SG,DAL,CLE,16.4,5,4,0,1,1,0,42.1,41.9,85.9,6,11,Home,1,0
405,1444,32,SG,MIN,DAL,14.7,6,4,4,1,0,1,43.1,30.3,85.0,0,14,Away,4,0
406,1168,26,PF,GSW,CLE,32.4,15,7,0,1,1,3,51.4,22.9,76.4,19,21,Away,0,1
407,1483,21,PG,BOS,DET,28.2,10,2,7,1,1,2,45.7,35.0,83.3,-3,19,Away,1,0
408,1160,27,PG,LAC,BOS,26.2,13,3,5,0,0,3,49.1,40.5,78.2,25,18,Away,1,1
409,1067,29,SF,CLE,GSW,22.2,13,4,1,0,0,0,55.2,33.0,75.2,-3,18,Away,3,0
410,1288,24,C,SAS,POR,26.6,17,9,0,0,3,2,47.5,35.0,81.7,9,27,Away,2,1
411,1397,26,PG,PHI,TOR,22.4,11,0,5,2,1,2,50.6,27.3,86.5,-1,17,Home,1,0
412,1276,24,PF,DET,GSW,20.8,6,6,0,1,1,0,53.4,31.4,76.3,3,14,Away,1,0
413,1303,25,C,NYK,DAL,32.6,14,12,0,2,3,2,46.6,33.0,75.8,-6,29,Home,1,1
414,1403,24,SF,DEN,GSW,30.9,18,4,0,1,0,2,44.2,31.8,81.1,11,21,Away,2,0
415,1383,28,PG,WAS,MIL,32.6,18,6,7,1,0,3,51.1,33.6,82.4,4,29,Home,1,1
416,1391,32,PG,GSW,BKN,19.7,3,4,4,2,1,2,49.3,45.4,74.3,1,12,Home,1,0
417,1134,27,PF,MIA,MIL,30.1,15,10,0,2,1,2,54.4,35.0,66.4,11,26,Home,2,1
418,1194,22,PF,MEM,MIL,20.0,13,4,1,0,1,1,50.1,37.6,67.6,-2,18,Away,0,0
419,1400,35,C,LAC,BOS,29.8,10,9,0,0,0,1,46.8,38.4,73.5,5,18,Home,2,0
420,1127,28,SF,MIN,HOU,15.8,4,2,3,2,1,0,48.2,36.6,82.9,0,12,Away,1,0
421,1032,29,PG,CLE,MIL,22.1,10,1,6,1,0,3,43.5,39.8,78.8,-6,15,Home,2,0
422,1175,26,PG,NYK,MEM,24.8,12,3,6,0,0,2,34.4,44.7,73.1,-14,19,Away,1,0
423,1459,27,PF,PHX,ATL,18.5,7,8,2,1,2,0,52.7,45.1,76.8,-8,20,Away,2,1
424,1442,25,PG,DET,ORL,18.4,9,3,4,1,1,0,39.9,43.5,68.5,-15,18,Home,3,0
425,1370,29,SG,MIN,MIL,35.9,17,4,2,1,0,1,49.1,50.2,73.3,-12,23,Away,2,0
426,1469,25,SF,DAL,BKN,38.6,17,5,5,0,0,2,47.3,47.5,88.3,6,25,Away,2,0
427,1374,28,PG,PHI,ORL,23.7,13,4,6,0,0,2,48.2,26.4,90.2,-7,21,Away,2,0
428,1021,30,SG,PHX,ORL,21.2,14,8,2,1,0,4,39.2,43.4,95.0,-5,21,Home,1,0
429,1237,30,SG,UTA,NOP,36.2,18,6,1,0,1,4,38.1,32.0,81.3,-3,22,Away,1,0
430,1157,30,SG,CHI,OKC,21.4,13,3,1,1,0,0,46.9,46.0,77.3,-2,18,Away,3,0
431,1037,23,PG,HOU,DAL,34.4,17,6,9,2,2,2,47.4,47.2,77.1,-9,34,Home,2,1
432,1229,32,PF,LAC,PHI,16.8,11,1,0,0,1,2,49.3,39.0,76.4,7,11,Home,1,0
433,1364,29,C,BKN,WAS,23.1,14,7,2,1,2,1,44.5,19.4,69.2,7,25,Away,1,1
434,1050,27,SG,ATL,IND,41.1,24,7,6,2,1,2,40.3,39.3,77.8,11,38,Home,1,1
435,1437,28,PF,CHA,NOP,12.1,7,6,0,0,0,1,51.8,41.9,78.1,-3,12,Away,1,0
436,1263,26,SG,NOP,SAC,33.2,24,8,2,1,0,3,58.1,39.2,71.3,0,32,Home,3,0
437,1282,25,SF,MIN,LAL,33.1,20,6,4,1,0,2,50.1,37.6,76.4,-1,29,Home,2,1
438,1026,25,C,CLE,MIL,34.8,13,13,3,1,3,1,54.4,25.7,74.0,12,32,Home,1,1
439,1225,31,PF,PHI,CLE,21.7,9,5,2,2,1,2,36.6,35.1,71.5,-1,17,Home,0,0
440,1276,27,PF,GSW,BOS,17.9,9,3,3,0,0,1,52.7,27.5,82.5,-8,14,Away,0,0
441,1285,27,PG,DAL,PHX,20.1,16,3,6,1,0,3,43.3,42.0,66.7,-1,23,Home,1,0
442,1096,27,PG,IND,HOU,20.2,14,4,8,1,0,2,45.0,35.7,68.0,1,25,Away,1,1
443,1283,24,C,DEN,IND,25.3,8,7,1,1,2,1,56.5,18.8,59.7,14,18,Away,3,0
444,1366,20,SG,LAC,SAS,35.3,19,5,4,1,0,3,44.3,26.8,65.8,7,26,Away,1,0
445,1447,29,SG,WAS,GSW,35.8,18,5,4,1,1,2,50.8,36.9,95.0,7,27,Home,1,0
446,1480,29,PF,MIN,CHA,40.7,18,12,4,1,2,4,45.3,29.6,91.9,-6,33,Home,1,1
447,1452,26,C,LAL,MIN,20.6,8,8,0,1,0,1,38.6,35.3,71.7,2,16,Home,3,0
448,1316,23,C,HOU,GSW,30.2,17,10,2,1,1,2,53.1,30.8,72.7,7,29,Home,2,1
449,1303,32,SG,TOR,DET,29.6,19,2,5,0,1,3,47.5,47.6,73.8,5,24,Away,1,0
450,1146,25,C,GSW,LAL,35.3,17,10,1,0,2,2,49.5,42.8,71.5,-8,28,Home,1,1
451,1003,27,PG,UTA,HOU,34.1,19,5,8,1,0,3,48.6,43.7,89.9,-5,30,Away,4,1
452,1034,24,PG,CLE,HOU,32.3,20,1,5,0,0,4,55.4,42.7,82.8,-8,22,Home,1,0
453,1191,22,PF,LAC,POR,35.0,19,4,5,0,1,2,47.5,24.4,70.4,-3,27,Home,2,0
454,1048,28,PG,ORL,CHI,40.4,28,5,9,1,2,4,32.0,37.2,79.3,-6,41,Away,1,1
455,1016,22,SG,GSW,BKN,20.5,16,3,2,0,0,2,55.9,35.5,95.0,11,19,Home,2,0
456,1171,27,PF,IND,CHA,28.4,15,8,0,1,1,1,49.2,34.5,78.6,14,24,Home,1,0
457,1219,27,SG,ATL,CHA,34.0,25,6,2,1,1,2,41.3,36.8,91.4,0,33,Away,3,1
458,1157,23,PG,MIN,GSW,35.6,24,3,9,2,1,4,52.1,38.5,83.2,3,35,Home,2,1
459,1476,22,SG,LAC,POR,28.7,19,4,0,1,0,1,39.2,37.6,85.3,-4,23,Away,1,0
460,1045,24,SF,POR,LAC,34.5,18,5,3,1,0,2,33.8,37.3,69.4,-4,25,Away,1,0
461,1372,24,SF,PHX,CHI,20.9,13,4,0,1,0,1,53.5,43.8,87.9,-7,17,Home,0,0
462,1005,22,PF,TOR,LAC,19.6,12,4,4,0,1,2,54.5,37.7,69.3,-7,19,Away,3,0
463,1098,23,PF,UTA,SAS,31.1,12,10,1,0,1,2,54.6,29.5,89.1,-4,22,Away,0,0
464,1379,27,SF,CHA,POR,28.7,19,7,6,1,0,1,44.3,27.3,77.5,-7,32,Home,0,1
465,1232,33,C,CLE,ATL,19.6,10,11,3,0,1,0,46.6,21.8,61.2,12,25,Home,1,1
466,1036,30,PG,MIN,SAC,42.2,22,5,9,1,2,3,44.0,35.5,79.2,-3,36,Home,2,1
467,1279,27,SG,TOR,HOU,16.4,12,1,0,0,0,1,38.5,48.2,89.1,0,12,Away,1,0
468,1348,30,C,CHI,SAS,19.0,6,7,2,1,1,2,46.2,32.8,72.1,6,15,Away,2,0
469,1496,30,SG,MIN,BKN,25.1,16,3,5,1,0,2,45.1,43.0,93.9,4,23,Home,3,0
470,1301,26,C,UTA,MIL,27.7,15,9,1,0,1,2,41.3,23.5,77.6,-7,24,Away,2,0
471,1180,27,SF,CHI,NYK,33.4,21,5,6,1,0,1,55.7,32.9,95.0,13,32,Away,1,1
472,1094,30,PF,DAL,LAL,23.0,11,7,3,1,1,0,43.1,36.8,74.9,-5,23,Home,1,0
473,1098,30,SG,PHI,MIA,22.4,14,3,3,0,0,3,56.1,37.4,80.1,-4,17,Home,1,0
474,1187,30,SF,DET,NOP,30.3,14,4,3,1,1,2,52.5,42.4,78.1,-10,21,Home,1,0
475,1480,23,SG,BKN,PHX,18.4,15,4,5,1,1,3,48.3,33.9,79.9,8,23,Away,1,1
476,1115,30,PF,IND,SAS,31.0,16,11,2,1,1,3,39.2,38.5,75.6,-8,28,Away,1,0
477,1190,32,SF,NYK,OKC,30.2,17,3,0,1,0,1,51.4,24.1,74.5,-3,20,Home,1,0
478,1252,31,C,POR,PHI,39.8,18,13,3,1,2,2,60.7,34.6,75.7,-5,35,Away,1,1
479,1468,23,SG,LAL,NYK,23.5,19,2,3,0,2,1,43.1,54.4,76.5,-10,25,Home,2,0
480,1415,22,PG,DEN,CLE,39.3,26,2,9,2,1,2,49.4,41.0,73.6,9,38,Home,1,1
481,1470,28,SG,IND,PHX,17.3,9,4,2,2,0,2,45.0,45.0,78.2,3,15,Home,3,0
482,1160,31,SF,DAL,DEN,15.0,4,3,0,1,0,1,36.5,30.9,87.0,-14,7,Away,1,0
483,1255,27,C,PHX,MEM,29.6,17,6,1,1,2,1,48.9,37.9,77.3,-8,26,Away,1,1
484,1322,26,SG,DET,CHI,24.6,13,3,0,1,0,1,45.5,30.4,83.8,-3,16,Away,1,0
485,1127,26,PF,IND,MIL,23.8,15,4,2,0,1,0,39.8,36.6,75.3,-8,22,Away,2,0
